,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
4883,1,1,1,1,1,1,1,0,1,0,0,0
4884,1,1,1,1,1,1,1,1,1,0,0,0
4885,0,0,1,1,1,1,1,1,1,0,0,0
4886,0,0,0,0,0,1,1,1,1,1,0,0
4887,0,0,0,0,0,0,0,1,1,1,1,0
4888,1,0,0,1,1,0,0,0,0,1,0,0
4889,1,1,1,1,1,1,0,0,0,0,0,0
4890,1,1,1,1,1,1,0,0,0,0,0,0
4891,1,1,1,1,1,1,0,0,0,0,0,0
4892,1,1,1,1,1,1,1,1,1,0,0,0
4893,1,1,1,1,1,1,0,0,0,0,0,0
4894,1,1,1,1,1,1,1,0,0,0,0,0
4895,1,1,1,1,1,1,1,1,0,0,0,0
4896,0,1,1,1,1,1,1,1,1,1,0,0
4897,0,0,0,0,1,1,1,1,1,1,0,0
4898,0,0,0,0,0,0,1,1,1,1,1,0
4899,0,0,0,0,0,0,1,1,1,1,1,0
4900,0,0,0,0,0,0,1,1,1,1,1,1
4901,0,0,0,0,0,0,1,1,1,1,1,1
4902,0,0,0,0,0,0,1,1,1,1,1,1
4903,0,0,0,0,0,0,0,1,1,1,1,1
4904,0,0,0,0,0,0,1,1,1,1,1,1
4905,0,0,0,0,0,0,0,1,1,1,1,1
4906,0,0,0,0,0,0,0,0,1,1,1,1
4907,1,0,0,0,0,0,0,0,0,1,1,1
4908,0,1,0,0,0,0,1,1,0,0,1,1
4909,1,0,1,0,0,0,0,1,0,1,1,1
4910,0,0,0,0,0,0,1,1,1,1,1,1
4911,0,0,0,0,0,0,0,1,1,1,1,1
4912,0,0,0,0,0,0,1,1,1,1,1,1
4913,0,0,0,0,0,0,1,1,1,1,1,1
4914,0,0,0,0,0,0,1,1,1,1,1,1
4915,0,0,0,0,0,0,1,1,1,1,1,1
4916,0,0,0,0,0,0,0,1,1,1,1,1
4917,0,0,0,0,0,0,0,0,0,1,1,1
4918,0,0,0,0,0,0,1,1,1,1,1,1
4919,0,0,0,0,0,0,1,1,1,1,1,1
4920,0,0,0,0,0,0,1,1,1,1,1,1
4921,1,0,0,0,0,0,0,0,0,0,1,1
4922,1,1,1,1,1,0,0,0,0,0,1,1
4923,1,1,1,1,1,1,0,0,0,0,0,1
4924,0,1,1,0,1,1,1,1,1,0,0,1
4925,0,0,1,0,0,1,1,1,1,1,1,1
4926,0,0,0,0,0,0,1,1,1,1,1,1
4927,0,0,0,0,0,0,0,1,1,1,1,1
4928,0,0,0,0,0,0,0,0,1,1,1,1
4929,0,0,0,0,0,0,0,0,0,1,0,1
4930,0,0,0,0,0,0,1,1,0,1,1,1
4931,0,0,0,0,0,0,0,1,1,1,1,1
4932,1,1,1,1,1,0,0,0,0,0,1,0
4933,1,1,1,1,1,1,1,0,0,0,0,1
4934,1,1,1,1,1,1,0,0,0,0,0,0
4935,1,1,1,1,1,1,1,0,0,0,0,1
4936,1,1,1,1,1,1,0,0,0,0,0,0
4937,1,1,1,1,1,1,1,0,1,0,0,0
4938,1,1,1,1,1,1,1,1,1,0,0,0
4939,0,0,1,1,1,1,1,1,1,0,0,0
4940,0,0,0,0,0,0,1,1,1,1,0,0
4941,0,0,0,0,0,0,1,1,1,1,1,0
4942,0,0,0,0,0,0,1,1,1,1,1,0
4943,0,0,0,0,0,0,1,1,1,1,1,1
4944,0,0,0,0,0,0,1,1,1,1,1,1
4945,0,0,0,0,0,0,1,1,1,1,1,1
4946,0,0,0,0,0,0,0,0,1,1,1,1
4947,0,0,0,0,0,0,1,0,1,1,1,1
4948,0,0,0,0,0,0,1,1,1,1,1,1
4949,0,0,0,0,0,0,1,1,1,1,1,1
4950,0,0,0,0,0,0,0,1,1,1,1,1
4951,0,0,0,0,0,0,1,1,1,1,1,1
4952,0,0,0,0,0,0,1,1,1,1,1,1
4953,0,0,0,0,0,0,1,1,1,1,1,1
4954,0,0,0,0,0,0,0,1,1,1,1,1
4955,0,0,0,0,0,0,0,0,1,1,1,1
4956,1,0,0,1,0,0,0,0,0,1,1,1
4957,1,1,1,1,1,0,1,0,0,0,1,1
4958,0,1,1,0,0,1,1,1,0,0,1,1
4959,0,0,1,0,0,0,0,1,1,0,1,1
4960,0,0,0,0,0,0,1,1,1,0,1,1
4961,0,0,0,0,0,0,1,1,1,1,1,1
4962,0,0,0,0,0,0,1,1,1,1,1,1
4963,0,0,0,0,0,0,0,0,1,1,0,1
4964,0,0,0,0,0,0,1,1,1,1,1,1
4965,0,0,0,0,0,0,1,1,1,1,1,1
4966,0,0,0,0,0,0,0,1,1,1,1,1
4967,0,0,0,0,0,0,1,0,1,1,1,1
4968,1,0,0,1,0,0,0,0,0,0,1,1
4969,1,1,1,1,1,0,0,0,0,0,1,1
4970,1,1,1,1,1,1,0,0,0,0,0,0
4971,1,1,1,1,1,1,1,0,0,0,0,0
4972,1,1,1,1,1,1,0,0,0,0,0,0
4973,1,1,1,1,1,1,0,0,0,0,0,0
4974,1,1,1,1,1,1,0,0,0,0,0,0
4975,1,1,1,1,1,1,1,1,1,0,0,0
4976,1,0,1,1,1,1,0,1,1,1,0,0
4977,1,1,1,1,1,1,0,0,0,0,0,0
4978,0,0,0,0,1,1,1,1,1,1,1,0
4979,0,0,0,0,0,0,0,1,1,1,1,0
4980,0,0,0,0,0,0,1,0,1,1,1,1
4981,0,0,0,0,0,0,1,1,0,1,1,1
4982,1,0,0,1,0,0,0,0,0,1,1,1
4983,0,1,0,0,0,0,1,0,0,1,1,1
4984,1,1,1,1,0,0,0,1,0,0,0,1
4985,0,1,1,0,0,0,1,1,1,1,1,1
4986,0,0,1,0,0,0,1,1,1,0,1,1
4987,0,0,0,0,0,0,0,0,1,0,0,1
4988,1,1,0,1,1,0,0,0,0,1,0,1
4989,1,1,1,1,1,1,0,0,0,0,0,1
4990,1,1,1,1,1,1,0,0,0,0,0,0
4991,1,1,1,1,1,1,0,0,0,0,0,0
4992,1,1,1,1,1,1,1,0,0,0,0,0
4993,1,1,1,1,1,1,0,0,0,0,0,0
4994,0,1,1,1,1,1,1,1,1,0,0,0
4995,0,0,1,0,1,1,1,1,1,1,0,0
4996,0,0,0,1,1,1,0,0,1,1,0,0
4997,1,0,0,1,1,1,0,0,0,1,0,0
4998,0,0,0,0,0,1,1,1,1,1,1,0
4999,0,0,0,1,0,0,0,1,0,1,1,0
5000,1,1,0,1,1,0,0,0,0,0,1,0
5001,1,1,1,1,1,1,0,0,0,0,0,0
5002,1,1,1,1,1,1,1,0,0,0,1,0
5003,1,1,1,1,1,1,0,0,0,0,0,0
5004,0,1,1,0,1,1,1,1,1,0,0,1
5005,1,1,1,1,1,1,0,1,0,0,0,1
5006,1,1,1,1,1,1,1,0,1,0,0,0
5007,1,1,1,1,1,1,1,1,0,1,0,0
5008,1,1,1,1,1,1,0,0,0,0,0,0
5009,1,1,1,1,1,1,1,0,0,0,0,0
5010,1,1,1,1,1,1,0,0,0,0,0,0
5011,0,1,1,0,1,1,1,1,1,1,1,0
5012,1,0,1,1,0,1,0,1,1,0,0,0
5013,1,1,0,1,1,1,0,0,0,0,0,0
5014,1,1,1,1,1,1,1,0,0,0,0,0
5015,1,1,1,1,1,1,0,1,0,0,0,0
5016,1,1,1,1,1,1,0,0,0,0,0,0
5017,1,1,1,1,1,1,0,0,0,0,0,0
5018,1,1,1,1,1,1,1,0,0,0,0,0
5019,1,1,1,1,1,1,0,0,0,0,0,0
5020,1,1,1,1,1,1,1,1,1,0,0,0
5021,1,1,1,1,1,1,0,0,0,0,0,0
5022,1,1,1,1,1,1,1,0,0,0,0,0
5023,0,1,1,1,1,1,1,1,0,1,0,0
5024,0,0,0,0,0,1,1,1,1,1,0,0
5025,0,0,0,0,0,0,1,1,1,1,1,0
5026,1,0,0,1,0,0,0,0,0,0,0,0
5027,1,1,0,1,1,0,0,0,0,1,0,0
5028,0,1,1,1,1,1,1,0,0,1,1,0
5029,0,0,0,0,0,1,1,1,1,1,1,1
5030,0,0,0,0,0,0,1,1,1,1,1,1
5031,0,0,0,0,0,0,1,1,1,1,1,1
5032,0,0,0,0,0,0,1,1,1,1,1,1
5033,0,0,0,0,0,0,0,0,0,1,1,1
5034,0,0,0,0,0,0,1,1,1,1,1,1
5035,0,0,0,0,0,0,0,1,0,1,1,1
5036,0,0,0,0,0,0,1,1,1,1,1,1
5037,0,0,0,0,0,0,1,1,1,1,1,1
5038,0,0,0,0,0,0,0,0,1,1,1,1
5039,1,0,0,0,0,0,0,0,0,1,1,1
5040,1,1,1,1,1,1,0,0,0,0,0,1
5041,1,1,1,1,1,1,0,0,0,0,0,0
5042,1,1,1,1,1,1,1,0,0,0,0,0
5043,1,1,1,1,1,1,1,1,1,0,0,0
5044,1,1,1,1,1,1,0,1,1,0,0,0
5045,1,1,1,1,1,1,1,0,1,0,0,0
5046,1,1,1,1,1,1,1,1,0,1,0,0
5047,0,0,0,0,1,1,1,1,1,1,0,1
5048,0,0,0,0,0,0,1,1,1,1,1,0
5049,0,0,0,0,0,0,1,1,1,1,1,0
5050,0,0,0,0,0,0,1,1,1,1,1,1
5051,0,0,0,0,0,0,1,1,1,1,1,1
5052,0,0,0,0,0,0,0,0,1,1,1,1
5053,0,0,0,0,0,0,1,1,1,1,1,1
5054,0,0,0,0,0,0,0,1,1,1,1,1
5055,0,0,0,0,0,0,0,0,1,1,1,1
5056,0,0,0,0,0,0,1,1,0,1,1,1
5057,0,0,0,0,0,0,1,1,1,1,1,1
5058,0,0,0,0,0,0,0,0,1,1,1,1
5059,0,0,0,0,0,0,1,1,1,1,1,1
5060,0,0,0,0,0,0,0,1,1,1,1,1
5061,0,0,0,0,0,0,1,1,1,1,1,1
5062,0,0,0,0,0,0,1,1,1,1,1,1
5063,0,0,0,0,0,0,0,1,1,1,1,1
5064,0,0,0,0,0,0,0,0,0,1,1,1
5065,1,0,0,0,0,0,0,0,0,0,1,1
5066,1,1,1,0,1,0,1,0,0,1,1,1
5067,0,0,1,0,0,0,1,1,1,1,1,1
5068,0,0,0,0,0,0,1,1,1,1,1,1
5069,0,0,0,0,0,0,0,1,1,0,1,1
5070,1,0,0,1,0,0,0,0,0,0,0,1
5071,1,1,1,1,1,1,0,0,0,0,0,0
5072,1,1,1,1,1,1,1,0,0,0,0,0
5073,1,1,1,1,1,1,0,1,0,0,0,0
5074,1,1,1,1,1,1,0,0,0,0,0,0
5075,1,1,1,1,1,1,0,0,0,0,0,0
5076,1,1,1,1,1,1,1,0,0,0,0,0
5077,1,1,1,1,1,1,0,0,0,0,0,0
5078,1,1,1,1,1,1,0,0,0,0,0,0
5079,1,1,1,1,1,1,0,0,0,0,0,0
5080,1,1,1,1,1,1,0,0,0,0,0,0
5081,1,1,1,1,1,1,1,0,0,0,0,0
5082,1,1,1,1,1,1,1,1,1,0,0,0
5083,0,1,1,1,1,1,1,1,1,0,0,0
5084,1,1,1,1,1,1,0,0,1,0,0,0
5085,1,1,1,1,1,1,0,0,0,0,0,0
5086,0,0,1,0,1,1,1,1,1,1,0,0
5087,0,0,0,0,0,1,0,1,1,1,0,0
5088,0,0,0,0,0,0,1,0,1,1,1,0
5089,0,0,0,0,0,0,1,1,1,1,1,1
5090,0,0,0,0,0,0,1,1,1,1,1,1
5091,0,0,0,0,0,0,1,1,1,1,1,1
5092,0,0,0,0,0,0,0,0,1,1,1,1
5093,1,0,0,0,0,0,0,0,0,1,1,1
5094,1,1,1,1,1,0,0,0,0,0,1,1
5095,1,1,1,1,1,1,1,0,0,0,0,0
5096,1,1,1,1,1,1,0,0,0,0,0,1
5097,0,1,1,0,1,1,1,1,1,0,1,1
5098,0,0,1,0,0,1,1,1,1,1,1,1
5099,0,0,0,0,0,0,0,1,1,1,0,1
5100,0,0,0,0,0,0,1,1,1,1,0,1
5101,0,0,0,0,0,0,0,1,0,1,1,1
5102,1,0,0,1,1,0,0,0,0,1,0,0
5103,1,1,1,1,1,1,1,0,0,0,1,0
5104,1,1,1,1,1,1,0,0,0,0,0,0
5105,0,1,1,0,1,1,1,1,1,1,1,1
5106,0,0,0,0,0,0,1,1,1,1,1,1
5107,0,0,0,0,0,0,0,1,1,1,1,1
5108,0,0,0,0,0,0,1,1,1,1,1,1
5109,0,0,0,0,0,0,1,1,1,1,1,1
5110,0,0,0,0,0,0,1,1,1,1,1,1
5111,0,0,0,0,0,0,0,1,1,1,1,1
5112,0,0,0,0,0,0,0,0,1,1,1,1
5113,0,0,0,0,0,0,0,0,0,1,1,1
5114,0,0,0,0,0,0,1,1,1,1,1,1
5115,0,0,0,0,0,0,1,1,1,1,1,1
5116,0,0,0,0,0,0,0,1,1,1,1,1
5117,0,0,0,0,0,0,1,1,1,1,1,1
5118,0,0,0,0,0,0,1,1,1,1,1,1
5119,0,0,0,0,0,0,0,1,1,1,1,1
5120,0,0,0,0,0,0,1,1,1,1,1,1
5121,0,0,0,0,0,0,1,1,1,1,1,1
5122,0,0,0,0,0,0,1,1,1,1,1,1
5123,0,0,0,0,0,0,1,1,1,1,1,1
5124,0,0,0,0,0,0,0,1,1,1,1,1
5125,0,0,0,0,0,0,1,1,1,1,1,1
5126,1,0,0,0,0,0,0,0,0,1,1,1
5127,1,1,1,1,1,0,0,0,0,0,0,1
5128,0,1,1,0,1,1,1,1,0,1,1,1
5129,1,0,1,0,0,1,0,1,1,0,1,1
5130,0,0,0,0,0,0,1,1,1,0,1,1
5131,0,0,0,0,0,0,1,1,1,1,1,1
5132,0,0,0,0,0,0,1,1,1,1,1,1
5133,0,0,0,0,0,0,0,0,1,1,1,1
5134,1,1,0,1,1,0,0,0,0,0,0,0
5135,1,1,1,1,1,1,1,0,0,0,0,0
5136,1,1,1,1,1,1,0,0,0,0,1,0
5137,1,1,1,1,1,1,1,1,1,0,0,0
5138,0,1,1,0,0,1,1,1,1,0,1,1
5139,0,0,0,0,0,0,1,1,1,1,1,1
5140,0,0,0,0,0,0,0,0,1,1,0,1
5141,1,1,0,1,1,1,0,0,0,0,0,0
5142,1,1,1,1,1,1,1,0,0,0,0,0
5143,1,1,1,1,1,1,0,0,0,0,0,0
5144,1,1,1,1,1,1,1,1,1,0,0,0
5145,1,1,1,1,1,1,0,0,0,0,0,0
5146,1,1,1,1,1,1,1,0,1,0,0,0
5147,0,1,1,0,1,1,1,1,1,1,0,1
5148,1,0,0,1,1,1,0,1,1,1,0,0
5149,0,0,0,0,1,0,1,1,1,1,0,1
5150,0,0,0,0,0,0,1,1,1,1,1,0
5151,0,0,0,0,0,0,1,1,1,1,1,0
5152,0,0,0,0,0,0,0,1,1,1,1,0
5153,1,0,0,0,0,0,0,0,0,0,1,1
5154,0,0,0,0,0,0,1,1,1,1,1,1
5155,0,0,0,0,0,0,0,1,1,1,1,1
5156,0,0,0,0,0,0,0,0,1,1,1,1
5157,1,0,0,1,0,0,0,0,0,0,1,1
5158,1,1,1,1,1,1,0,0,0,0,0,1
5159,0,1,1,0,1,1,1,1,0,1,1,1
5160,1,1,1,1,1,1,0,1,0,0,0,1
5161,1,1,1,1,1,1,0,0,0,0,0,0
5162,1,1,1,1,1,1,1,0,0,0,0,0
5163,1,1,1,1,1,1,1,1,0,0,0,0
5164,1,1,1,1,1,1,0,1,1,0,0,0
5165,1,1,1,1,1,1,0,0,1,0,0,0
5166,1,1,1,1,1,1,1,0,0,0,0,0
5167,0,1,1,1,1,1,1,1,1,1,0,0
5168,0,0,0,0,0,0,1,1,1,1,0,0
5169,0,0,0,0,0,0,0,1,1,1,1,0
5170,0,0,0,0,0,0,1,1,1,1,1,1
5171,0,0,0,0,0,0,1,1,1,1,1,1
5172,0,0,0,0,0,0,1,1,1,1,1,1
5173,0,0,0,0,0,0,1,1,1,1,1,1
5174,0,0,0,0,0,0,1,1,1,1,1,1
5175,0,0,0,0,0,0,1,1,1,1,1,1
5176,0,0,0,0,0,0,0,1,1,1,1,1
5177,0,0,0,0,0,0,0,0,0,1,1,1
5178,0,0,0,0,0,0,0,0,0,1,1,1
5179,0,0,0,0,0,0,1,1,0,1,1,1
5180,0,0,0,0,0,0,1,1,1,1,1,1
5181,0,0,0,0,0,0,1,1,1,1,1,1
5182,0,0,0,0,0,0,1,1,1,1,1,1
5183,0,0,0,0,0,0,0,0,1,1,1,1
5184,1,1,0,1,0,0,0,0,0,1,0,1
5185,1,1,1,1,1,1,0,0,0,0,0,0
5186,1,1,1,1,1,1,1,1,0,0,1,1
5187,1,1,1,1,1,1,0,1,0,0,1,0
5188,1,1,1,1,1,1,1,1,1,0,1,0
5189,1,1,1,1,1,1,0,0,0,0,0,0
5190,1,1,1,1,1,1,1,0,1,0,0,1
5191,0,0,1,1,1,1,1,1,1,1,0,1
5192,1,0,0,1,1,1,0,0,0,0,0,0
5193,0,0,0,0,1,1,1,1,1,1,1,0
5194,0,0,0,0,0,0,1,1,1,1,1,0
5195,0,0,0,0,0,0,1,1,1,1,1,1
5196,0,0,0,0,0,0,0,1,1,1,1,1
5197,0,0,0,0,0,0,0,0,0,1,1,1
5198,0,0,0,0,0,0,1,1,1,1,1,1
5199,0,0,0,0,0,0,0,1,1,1,1,1
5200,0,0,0,0,0,0,0,0,1,1,1,1
5201,1,1,0,1,0,0,0,0,0,0,1,1
5202,1,1,1,1,1,1,1,0,0,0,0,1
5203,1,1,1,1,1,1,0,0,0,0,0,0
5204,1,1,1,1,1,1,0,0,0,0,0,0
5205,1,1,1,1,1,1,0,0,0,0,0,0
5206,1,1,1,1,1,1,0,0,0,0,0,0
5207,1,1,1,1,1,1,1,0,0,0,0,0
5208,1,1,1,1,1,1,1,1,1,0,0,0
5209,0,1,1,1,1,1,1,1,1,0,0,0
5210,1,1,1,1,1,1,0,0,1,0,0,0
5211,0,1,0,1,1,1,1,0,0,1,0,0
5212,0,0,0,1,1,1,1,1,0,1,0,0
5213,1,1,0,1,1,1,0,0,0,0,0,0
5214,1,1,1,1,1,1,0,0,0,0,0,0
5215,1,1,1,1,1,1,1,0,0,0,1,0
5216,1,1,1,1,1,1,1,1,0,0,0,0
5217,1,1,1,1,1,1,0,0,0,0,0,0
5218,1,1,1,1,1,1,0,0,0,0,0,0
5219,1,1,1,1,1,1,0,0,0,0,0,0
5220,1,1,1,1,1,1,0,0,0,0,0,0
5221,1,1,1,1,1,1,0,0,0,0,0,0
5222,1,1,1,1,1,1,0,0,0,0,0,0
5223,1,1,1,1,1,1,0,0,0,0,0,0
5224,1,1,1,1,1,1,1,0,0,0,0,0
5225,1,1,1,1,1,1,0,0,0,0,0,0
5226,1,1,1,1,1,1,1,0,0,0,0,0
5227,1,1,1,1,1,1,1,1,0,0,0,0
5228,1,1,1,1,1,1,0,0,0,0,0,0
5229,1,1,1,1,1,1,0,0,0,0,0,0
5230,1,1,1,1,1,1,1,0,0,0,0,0
5231,1,1,1,1,1,1,0,0,0,0,0,0
5232,1,1,1,1,1,1,1,0,1,0,0,0
5233,1,1,1,1,1,1,0,1,0,0,0,0
5234,0,0,1,0,1,1,1,1,1,1,0,0
5235,0,0,0,0,0,1,0,1,1,1,0,0
5236,0,0,0,0,0,0,1,0,1,1,0,0
5237,1,0,0,1,0,0,0,0,0,1,0,0
5238,1,1,1,1,1,1,0,0,0,0,0,0
5239,1,1,1,1,1,1,1,0,0,0,0,0
5240,1,1,1,1,1,1,1,1,0,0,1,0
5241,1,1,1,1,1,1,0,1,1,0,0,0
5242,1,1,1,1,1,1,1,0,1,0,0,0
5243,1,1,1,1,1,1,0,0,0,0,0,0
5244,1,1,1,1,1,1,0,0,0,0,0,0
5245,1,1,1,1,1,1,1,0,0,0,0,0
5246,1,1,1,1,1,1,1,1,1,0,0,0
5247,0,0,1,0,1,1,1,1,1,1,1,0
5248,1,0,0,1,0,1,0,1,1,0,0,0
5249,1,1,0,1,1,1,0,0,0,0,0,0
5250,1,1,1,1,1,1,1,0,0,1,0,0
5251,1,1,1,1,1,1,0,0,0,0,0,0
5252,1,1,1,1,1,1,0,0,0,0,0,0
5253,1,1,1,1,1,1,1,1,0,0,0,0
5254,0,0,1,0,0,1,1,1,1,1,1,0
5255,0,0,0,0,0,0,1,1,1,1,1,1
5256,0,0,0,0,0,0,1,1,1,1,1,1
5257,1,0,0,1,0,0,0,0,0,1,0,1
5258,0,1,0,0,1,0,1,0,0,1,1,1
5259,0,0,1,0,0,0,0,1,0,1,1,0
5260,1,1,1,1,1,1,0,0,0,0,1,0
5261,0,1,1,0,1,1,1,1,1,0,1,1
5262,0,0,1,0,0,0,1,1,1,0,1,1
5263,1,0,0,0,0,0,0,0,1,1,0,1
5264,0,0,0,0,0,0,1,0,1,1,0,1
5265,0,0,0,0,0,0,1,1,1,1,1,1
5266,0,0,0,0,0,0,0,0,1,1,1,1
5267,1,1,0,1,1,0,0,0,0,0,0,0
5268,1,1,1,1,1,1,0,0,0,0,0,0
5269,1,1,1,1,1,1,1,1,0,0,1,1
5270,1,1,1,1,1,1,0,0,0,0,0,0
5271,1,1,1,1,1,1,0,0,0,0,0,0
5272,1,1,1,1,1,1,1,1,0,0,0,0
5273,1,1,1,1,1,1,1,1,1,0,0,0
5274,1,1,1,1,1,1,0,1,1,0,0,0
5275,0,0,0,0,0,0,1,1,1,1,1,1
5276,0,0,0,0,0,0,1,1,1,1,1,1
5277,0,0,0,0,0,0,1,1,1,1,1,1
5278,0,0,0,0,0,0,1,1,1,1,1,1
5279,0,0,0,0,0,0,1,1,1,1,1,1
5280,0,0,0,0,0,0,0,0,0,1,1,1
5281,0,0,0,0,0,0,1,0,0,1,1,1
5282,0,0,0,0,0,0,0,0,0,1,1,1
5283,0,0,0,0,0,0,1,1,1,1,1,1
5284,1,1,1,0,0,0,0,0,0,0,1,1
5285,1,1,1,1,1,0,0,0,0,0,1,1
5286,1,1,1,1,1,1,0,0,0,0,0,1
5287,1,1,1,1,1,1,1,1,0,0,0,1
5288,0,1,1,0,1,1,1,1,1,1,0,1
5289,0,0,0,0,0,0,1,1,1,1,1,1
5290,0,0,0,1,0,0,0,0,1,1,0,0
5291,0,0,0,0,0,0,1,0,1,1,1,0
5292,0,0,0,0,0,0,1,1,0,1,1,1
5293,1,0,0,1,0,0,0,0,0,1,0,0
5294,1,1,0,1,1,0,0,0,0,0,1,0
5295,1,1,1,1,1,1,0,0,0,0,1,0
5296,1,1,1,1,1,1,0,0,0,0,0,0
5297,1,1,1,1,1,1,1,0,0,0,0,0
5298,1,1,1,1,1,1,1,1,0,0,0,0
5299,1,1,1,1,1,1,0,1,1,0,0,0
5300,1,1,1,1,1,1,0,0,0,0,0,0
5301,1,1,1,1,1,1,0,0,0,0,0,0
5302,1,1,1,1,1,1,1,0,0,0,0,0
5303,1,1,1,1,1,1,0,1,0,0,0,0
5304,1,1,1,1,1,1,0,0,1,0,0,0
5305,1,1,1,1,1,1,0,0,0,0,0,0
5306,1,1,1,1,1,1,0,0,0,0,0,0
5307,1,1,1,1,1,1,1,0,0,0,0,0
5308,1,1,1,1,1,1,0,0,0,0,0,0
5309,1,1,1,1,1,1,1,0,1,0,0,0
5310,1,1,1,1,1,1,0,0,0,0,0,0
5311,1,1,1,1,1,1,1,0,1,0,0,0
5312,1,1,1,1,1,1,0,1,0,0,0,0
5313,0,0,0,0,1,1,1,1,1,1,0,0
5314,0,0,0,0,0,0,1,1,1,1,1,0
5315,0,0,0,0,0,0,0,0,1,1,1,0
5316,0,0,0,0,0,0,1,1,1,1,1,0
5317,0,0,0,0,0,0,0,1,0,1,1,1
5318,0,0,0,0,0,0,1,1,1,1,1,1
5319,0,0,0,0,0,0,1,1,1,1,1,1
5320,0,0,0,0,0,0,0,1,1,1,1,1
5321,0,0,0,0,0,0,1,1,1,1,1,1
5322,0,0,0,0,0,0,0,1,1,1,1,1
5323,0,0,0,0,0,0,1,0,1,1,1,1
5324,0,0,0,0,0,0,0,0,0,1,1,1
5325,0,0,0,0,0,0,1,1,1,1,1,1
5326,0,0,0,0,0,0,1,1,1,1,1,1
5327,1,0,0,1,0,0,0,0,1,0,1,1
5328,0,1,0,0,0,0,1,0,0,1,1,1
5329,1,1,1,1,0,1,0,1,0,0,1,1
5330,1,1,1,1,1,1,0,0,1,1,0,1
5331,0,1,1,0,0,1,1,1,1,0,1,1
5332,1,0,1,1,0,1,0,1,1,0,0,1
5333,0,0,0,0,0,0,1,1,1,1,1,1
5334,0,0,0,0,0,0,1,1,1,1,1,1
5335,0,0,0,0,0,0,1,1,1,1,1,1
5336,0,0,0,0,0,0,1,1,1,1,1,1
5337,0,0,0,0,0,0,1,1,1,1,1,1
5338,0,0,0,0,0,0,1,1,1,1,1,1
5339,0,0,0,0,0,0,1,1,1,1,1,1
5340,0,0,0,0,0,0,0,0,1,1,1,1
5341,1,1,0,1,0,0,0,0,0,0,1,1
5342,1,1,1,0,1,0,1,0,0,0,1,1
5343,0,0,1,0,0,0,1,1,1,1,1,1
5344,0,0,0,0,0,0,0,1,1,0,1,1
5345,1,1,1,1,1,0,0,0,0,0,0,1
5346,1,1,1,1,1,1,0,0,0,0,0,0
5347,1,1,1,1,1,1,0,0,0,0,0,0
5348,1,1,1,1,1,1,1,0,0,0,0,0
5349,1,1,1,1,1,1,0,0,0,0,0,0
5350,1,1,1,1,1,1,0,0,0,0,0,0
5351,1,1,1,1,1,1,0,0,0,0,0,0
5352,1,1,1,1,1,1,0,0,0,0,0,0
5353,1,1,1,1,1,1,1,1,0,0,0,0
5354,0,0,0,0,1,1,1,1,1,1,1,0
5355,0,0,0,0,0,0,1,1,1,1,1,0
5356,0,0,0,0,0,0,1,1,1,1,1,1
5357,0,0,0,0,0,0,1,1,1,1,1,1
5358,0,0,0,0,0,0,1,1,1,1,1,1
5359,0,0,0,0,0,0,1,1,1,1,1,1
5360,0,0,0,0,0,0,0,1,1,1,1,1
5361,0,0,0,0,0,0,1,0,1,1,1,1
5362,0,0,0,0,0,0,0,0,0,1,1,1
5363,0,0,0,0,0,0,0,0,0,1,1,1
5364,1,1,1,0,0,0,0,0,0,1,1,1
5365,1,1,1,1,1,1,0,0,0,0,0,1
5366,1,1,1,1,1,1,1,0,0,0,0,1
5367,1,1,1,1,1,1,1,1,0,0,0,1
5368,0,1,1,1,1,1,1,1,1,0,0,1
5369,0,0,1,1,1,1,0,1,1,0,0,1
5370,0,0,0,1,1,1,1,0,1,0,0,0
5371,1,0,0,1,1,1,0,0,0,1,0,0
5372,0,0,0,1,1,1,1,0,0,1,0,0
5373,1,1,1,1,1,1,0,0,0,0,0,0
5374,0,1,1,0,1,1,1,1,1,0,1,0
5375,0,0,0,0,0,0,1,1,1,1,1,1
5376,0,0,0,0,0,0,0,1,1,1,1,0
5377,0,0,0,0,0,0,1,1,1,1,1,1
5378,0,0,0,0,0,0,0,1,0,1,1,1
5379,0,0,0,0,0,0,1,1,1,1,1,1
5380,0,0,0,0,0,0,0,1,1,1,1,1
5381,1,0,0,0,0,0,0,0,0,0,1,1
5382,1,1,1,1,1,0,0,0,0,0,1,1
5383,1,1,1,1,1,1,0,0,0,0,0,1
5384,1,1,1,1,1,1,0,0,0,0,0,0
5385,1,1,1,1,1,1,0,0,0,0,0,0
5386,1,1,1,1,1,1,1,1,0,0,0,0
5387,1,1,1,1,1,1,0,1,0,0,0,0
5388,1,1,1,1,1,1,1,0,1,0,0,0
5389,1,1,1,1,1,1,1,1,1,0,0,0
5390,0,0,1,1,1,1,1,1,1,1,0,0
5391,0,0,0,0,1,1,1,1,1,1,0,0
5392,0,0,0,1,0,0,0,1,1,1,0,0
5393,0,0,0,0,0,0,1,1,1,1,1,1
5394,0,0,0,0,0,0,1,1,1,1,1,1
5395,0,0,0,0,0,0,1,1,1,1,1,1
5396,0,0,0,0,0,0,0,0,1,1,1,1
5397,0,0,0,0,0,0,1,0,1,1,1,1
